0,1
D:/RAE/dataset3_es\desembalar_7.png,desembalar
D:/RAE/dataset3_es\osobuco_10.png,osobuco
D:/RAE/dataset3_es\prensil_8.png,prensil
D:/RAE/dataset3_es\retardativo_8.png,retardativo
D:/RAE/dataset3_es\parastade_13.png,parastade
D:/RAE/dataset3_es\sorbete_3.png,sorbete
D:/RAE/dataset3_es\estroma_9.png,estroma
D:/RAE/dataset3_es\pesuna_14.png,pesuna
D:/RAE/dataset3_es\bromo_8.png,bromo
D:/RAE/dataset3_es\posibilitar_3.png,posibilitar
D:/RAE/dataset3_es\mastieno_1.png,mastieno
D:/RAE/dataset3_es\vivaldiano_2.png,vivaldiano
D:/RAE/dataset3_es\pesaje_10.png,pesaje
D:/RAE/dataset3_es\porno_3.png,porno
D:/RAE/dataset3_es\federica_2.png,federica
D:/RAE/dataset3_es\genesta_3.png,genesta
D:/RAE/dataset3_es\progenitura_11.png,progenitura
D:/RAE/dataset3_es\totopo_3.png,totopo
D:/RAE/dataset3_es\canana_2.png,canana
D:/RAE/dataset3_es\discusivo_10.png,discusivo
D:/RAE/dataset3_es\comparar_2.png,comparar
D:/RAE/dataset3_es\realpolitik_6.png,realpolitik
D:/RAE/dataset3_es\chifladera_3.png,chifladera
D:/RAE/dataset3_es\zarcanal_5.png,zarcañal
D:/RAE/dataset3_es\chocarreria_10.png,chocarreria
D:/RAE/dataset3_es\nacurutu_8.png,ñacurutu
D:/RAE/dataset3_es\decapitar_11.png,decapitar
D:/RAE/dataset3_es\proxenetico_6.png,proxenetico
D:/RAE/dataset3_es\aplicar_6.png,aplicar
D:/RAE/dataset3_es\espartal_6.png,espartal
D:/RAE/dataset3_es\abrepunos_9.png,abrepunos
D:/RAE/dataset3_es\disfumar_9.png,disfumar
D:/RAE/dataset3_es\damasquina_9.png,damasquina
D:/RAE/dataset3_es\pezpitalo_10.png,pezpitalo
D:/RAE/dataset3_es\ucraniano_11.png,ucraniano
D:/RAE/dataset3_es\cuchilla_5.png,cuchilla
D:/RAE/dataset3_es\tangar_12.png,tangar
D:/RAE/dataset3_es\mazacote_1.png,mazacote
D:/RAE/dataset3_es\secularidad_2.png,secularidad
D:/RAE/dataset3_es\cuevano_6.png,cuevano
D:/RAE/dataset3_es\vinuela_5.png,viñuela
D:/RAE/dataset3_es\esteroideo_1.png,esteroideo
D:/RAE/dataset3_es\requete_0.png,requete
D:/RAE/dataset3_es\consocio_13.png,consocio
D:/RAE/dataset3_es\tosa_13.png,tosa
D:/RAE/dataset3_es\descongelar_12.png,descongelar
D:/RAE/dataset3_es\cacharrear_1.png,cacharrear
D:/RAE/dataset3_es\exhortador_5.png,exhortador
D:/RAE/dataset3_es\tocorno_8.png,tocorno
D:/RAE/dataset3_es\erisipela_7.png,erisipela
D:/RAE/dataset3_es\abonare_8.png,abonare
D:/RAE/dataset3_es\brunete_5.png,brunete
D:/RAE/dataset3_es\condutero_3.png,condutero
D:/RAE/dataset3_es\tiaca_10.png,tiaca
D:/RAE/dataset3_es\moquetear_5.png,moquetear
D:/RAE/dataset3_es\guacalazo_14.png,guacalazo
D:/RAE/dataset3_es\morra_3.png,morra
D:/RAE/dataset3_es\aceitunillo_0.png,aceitunillo
D:/RAE/dataset3_es\subsolador_1.png,subsolador
D:/RAE/dataset3_es\nepote_10.png,nepote
D:/RAE/dataset3_es\danico_14.png,danico
D:/RAE/dataset3_es\avahar_5.png,avahar
D:/RAE/dataset3_es\extraccion_1.png,extraccion
D:/RAE/dataset3_es\acerrimo_13.png,acerrimo
D:/RAE/dataset3_es\potrada_0.png,potrada
D:/RAE/dataset3_es\chismorreo_14.png,chismorreo
D:/RAE/dataset3_es\tafo_14.png,tafo
D:/RAE/dataset3_es\abobado_11.png,abobado
D:/RAE/dataset3_es\nauseabundo_14.png,nauseabundo
D:/RAE/dataset3_es\fosforilar_0.png,fosforilar
D:/RAE/dataset3_es\coronal_13.png,coronal
D:/RAE/dataset3_es\amonio_7.png,amonio
D:/RAE/dataset3_es\encadarse_12.png,encadarse
D:/RAE/dataset3_es\repartija_1.png,repartija
D:/RAE/dataset3_es\zoomorfo_11.png,zoomorfo
D:/RAE/dataset3_es\aspillerar_0.png,aspillerar
D:/RAE/dataset3_es\coartacion_14.png,coartacion
D:/RAE/dataset3_es\congelacion_9.png,congelacion
D:/RAE/dataset3_es\enjabonada_7.png,enjabonada
D:/RAE/dataset3_es\bestoga_12.png,bestoga
D:/RAE/dataset3_es\traspuesto_11.png,traspuesto
D:/RAE/dataset3_es\octogesimo_14.png,octogesimo
D:/RAE/dataset3_es\tegua_7.png,tegua
D:/RAE/dataset3_es\beori_5.png,beori
D:/RAE/dataset3_es\arguinas_5.png,arguinas
D:/RAE/dataset3_es\moises_1.png,moises
D:/RAE/dataset3_es\manresano_0.png,manresano
D:/RAE/dataset3_es\camelio_8.png,camelio
D:/RAE/dataset3_es\gestudo_9.png,gestudo
D:/RAE/dataset3_es\despoderado_14.png,despoderado
D:/RAE/dataset3_es\implacable_9.png,implacable
D:/RAE/dataset3_es\perencion_7.png,perencion
D:/RAE/dataset3_es\tedioso_3.png,tedioso
D:/RAE/dataset3_es\desdar_13.png,desdar
D:/RAE/dataset3_es\horquillar_11.png,horquillar
D:/RAE/dataset3_es\amoladon_7.png,amoladon
D:/RAE/dataset3_es\espiedo_9.png,espiedo
D:/RAE/dataset3_es\dantista_7.png,dantista
D:/RAE/dataset3_es\decorativo_10.png,decorativo
D:/RAE/dataset3_es\botonero_14.png,botonero
D:/RAE/dataset3_es\coralifero_7.png,coralifero
D:/RAE/dataset3_es\sobrar_0.png,sobrar
D:/RAE/dataset3_es\deglutorio_4.png,deglutorio
D:/RAE/dataset3_es\interinidad_10.png,interinidad
D:/RAE/dataset3_es\morcillon_7.png,morcillon
D:/RAE/dataset3_es\minona_8.png,minona
D:/RAE/dataset3_es\careo_0.png,careo
D:/RAE/dataset3_es\fosfatina_9.png,fosfatina
D:/RAE/dataset3_es\ingeniar_3.png,ingeniar
D:/RAE/dataset3_es\lanceado_3.png,lanceado
D:/RAE/dataset3_es\zanja_0.png,zanja
D:/RAE/dataset3_es\mosqueo_1.png,mosqueo
D:/RAE/dataset3_es\tesla_0.png,tesla
D:/RAE/dataset3_es\vision_12.png,vision
D:/RAE/dataset3_es\discorde_11.png,discorde
D:/RAE/dataset3_es\reoctava_8.png,reoctava
D:/RAE/dataset3_es\cabido_6.png,cabido
D:/RAE/dataset3_es\aterrerar_8.png,aterrerar
D:/RAE/dataset3_es\calancanear_2.png,calancanear
D:/RAE/dataset3_es\granon_14.png,grañon
D:/RAE/dataset3_es\cabalgadura_4.png,cabalgadura
D:/RAE/dataset3_es\carilimpio_9.png,carilimpio
D:/RAE/dataset3_es\chinito_13.png,chinito
D:/RAE/dataset3_es\tongano_12.png,tongano
D:/RAE/dataset3_es\majeza_4.png,majeza
D:/RAE/dataset3_es\castidad_9.png,castidad
D:/RAE/dataset3_es\fonologico_5.png,fonologico
D:/RAE/dataset3_es\artado_11.png,artado
D:/RAE/dataset3_es\pronto_4.png,pronto
D:/RAE/dataset3_es\cachulera_2.png,cachulera
D:/RAE/dataset3_es\gentilicio_8.png,gentilicio
D:/RAE/dataset3_es\enmugrentar_6.png,enmugrentar
D:/RAE/dataset3_es\medrosia_6.png,medrosia
D:/RAE/dataset3_es\payaso_11.png,payaso
D:/RAE/dataset3_es\desabrigar_4.png,desabrigar
D:/RAE/dataset3_es\ingresar_12.png,ingresar
D:/RAE/dataset3_es\disterminar_12.png,disterminar
D:/RAE/dataset3_es\soberanismo_8.png,soberanismo
D:/RAE/dataset3_es\ovacion_4.png,ovacion
D:/RAE/dataset3_es\admitancia_14.png,admitancia
D:/RAE/dataset3_es\aztequismo_7.png,aztequismo
D:/RAE/dataset3_es\trasmallo_6.png,trasmallo
D:/RAE/dataset3_es\chapona_13.png,chapona
D:/RAE/dataset3_es\rodillero_13.png,rodillero
D:/RAE/dataset3_es\maltratar_6.png,maltratar
D:/RAE/dataset3_es\desafecto_9.png,desafecto
D:/RAE/dataset3_es\xantoma_0.png,xantoma
D:/RAE/dataset3_es\berrete_9.png,berrete
D:/RAE/dataset3_es\barajar_10.png,barajar
D:/RAE/dataset3_es\simbolizar_11.png,simbolizar
D:/RAE/dataset3_es\enfardar_6.png,enfardar
D:/RAE/dataset3_es\reactancia_2.png,reactancia
D:/RAE/dataset3_es\parao_9.png,parao
D:/RAE/dataset3_es\estirajon_4.png,estirajon
D:/RAE/dataset3_es\polvo_14.png,polvo
D:/RAE/dataset3_es\envinado_4.png,envinado
D:/RAE/dataset3_es\yuyero_10.png,yuyero
D:/RAE/dataset3_es\auccion_3.png,auccion
D:/RAE/dataset3_es\polevi_8.png,polevi
D:/RAE/dataset3_es\moblar_7.png,moblar
D:/RAE/dataset3_es\teul_0.png,teul
D:/RAE/dataset3_es\pectina_14.png,pectina
D:/RAE/dataset3_es\grapa_5.png,grapa
D:/RAE/dataset3_es\precario_2.png,precario
D:/RAE/dataset3_es\mezquite_12.png,mezquite
D:/RAE/dataset3_es\amiguete_2.png,amiguete
D:/RAE/dataset3_es\dorace_12.png,dorace
D:/RAE/dataset3_es\friega_6.png,friega
D:/RAE/dataset3_es\bonitalo_6.png,bonitalo
D:/RAE/dataset3_es\auditoria_6.png,auditoria
D:/RAE/dataset3_es\alipegarse_12.png,alipegarse
D:/RAE/dataset3_es\traga_5.png,traga
D:/RAE/dataset3_es\fraude_6.png,fraude
D:/RAE/dataset3_es\septiembre_4.png,septiembre
D:/RAE/dataset3_es\logicismo_11.png,logicismo
D:/RAE/dataset3_es\luene_7.png,luene
D:/RAE/dataset3_es\mechoso_8.png,mechoso
D:/RAE/dataset3_es\rauli_2.png,rauli
D:/RAE/dataset3_es\estercuelo_12.png,estercuelo
D:/RAE/dataset3_es\castanon_11.png,castañon
D:/RAE/dataset3_es\berroqueno_3.png,berroqueno
D:/RAE/dataset3_es\colmenilla_4.png,colmenilla
D:/RAE/dataset3_es\pampeano_10.png,pampeano
D:/RAE/dataset3_es\achara_11.png,achara
D:/RAE/dataset3_es\postfijo_2.png,postfijo
D:/RAE/dataset3_es\magnoliaceo_4.png,magnoliaceo
D:/RAE/dataset3_es\principar_13.png,principar
D:/RAE/dataset3_es\fusileria_7.png,fusileria
D:/RAE/dataset3_es\cocoso_13.png,cocoso
D:/RAE/dataset3_es\bucare_12.png,bucare
D:/RAE/dataset3_es\irlandes_13.png,irlandes
D:/RAE/dataset3_es\persistir_14.png,persistir
D:/RAE/dataset3_es\retomar_14.png,retomar
D:/RAE/dataset3_es\esquila_9.png,esquila
D:/RAE/dataset3_es\rampete_10.png,rampete
D:/RAE/dataset3_es\escabroso_8.png,escabroso
D:/RAE/dataset3_es\terapeada_2.png,terapeada
D:/RAE/dataset3_es\petanque_5.png,petanque
D:/RAE/dataset3_es\odisea_6.png,odisea
D:/RAE/dataset3_es\sapear_9.png,sapear
D:/RAE/dataset3_es\aneurisma_9.png,aneurisma
D:/RAE/dataset3_es\mandon_4.png,mandon
D:/RAE/dataset3_es\encuestar_5.png,encuestar
D:/RAE/dataset3_es\manana_9.png,manana
D:/RAE/dataset3_es\lento_6.png,lento
D:/RAE/dataset3_es\paridera_1.png,paridera
D:/RAE/dataset3_es\reoctava_5.png,reoctava
D:/RAE/dataset3_es\canonero_7.png,cañonero
D:/RAE/dataset3_es\cornetazo_6.png,cornetazo
D:/RAE/dataset3_es\jaqueta_1.png,jaqueta
D:/RAE/dataset3_es\mayador_9.png,mayador
D:/RAE/dataset3_es\bestola_0.png,bestola
D:/RAE/dataset3_es\tecnocrata_13.png,tecnocrata
D:/RAE/dataset3_es\hermetismo_6.png,hermetismo
D:/RAE/dataset3_es\trasdosar_7.png,trasdosar
D:/RAE/dataset3_es\angulema_13.png,angulema
D:/RAE/dataset3_es\bullicio_13.png,bullicio
D:/RAE/dataset3_es\carmelina_7.png,carmelina
D:/RAE/dataset3_es\trochemoche_1.png,trochemoche
D:/RAE/dataset3_es\uju_13.png,uju
D:/RAE/dataset3_es\escaleno_10.png,escaleno
D:/RAE/dataset3_es\feminicidio_8.png,feminicidio
D:/RAE/dataset3_es\dihueni_7.png,dihueni
D:/RAE/dataset3_es\aerofono_11.png,aerofono
D:/RAE/dataset3_es\canigal_12.png,cañigal
D:/RAE/dataset3_es\desbancar_10.png,desbancar
D:/RAE/dataset3_es\fique_3.png,fique
D:/RAE/dataset3_es\emparedar_13.png,emparedar
D:/RAE/dataset3_es\argotico_0.png,argotico
D:/RAE/dataset3_es\orientar_7.png,orientar
D:/RAE/dataset3_es\droguete_11.png,droguete
D:/RAE/dataset3_es\subsolano_12.png,subsolano
D:/RAE/dataset3_es\pasadillo_8.png,pasadillo
D:/RAE/dataset3_es\albufera_7.png,albufera
D:/RAE/dataset3_es\eh_6.png,eh
D:/RAE/dataset3_es\escabino_10.png,escabino
D:/RAE/dataset3_es\betunar_4.png,betunar
D:/RAE/dataset3_es\esteroideo_7.png,esteroideo
D:/RAE/dataset3_es\biaural_9.png,biaural
D:/RAE/dataset3_es\fosgeno_14.png,fosgeno
D:/RAE/dataset3_es\nelumbio_2.png,nelumbio
D:/RAE/dataset3_es\volicion_9.png,volicion
D:/RAE/dataset3_es\barca_8.png,barca
D:/RAE/dataset3_es\bicipite_2.png,bicipite
D:/RAE/dataset3_es\saqueador_13.png,saqueador
D:/RAE/dataset3_es\septico_13.png,septico
D:/RAE/dataset3_es\celestre_8.png,celestre
D:/RAE/dataset3_es\aranzada_0.png,aranzada
D:/RAE/dataset3_es\pinata_10.png,piñata
D:/RAE/dataset3_es\aturrullar_8.png,aturrullar
D:/RAE/dataset3_es\sacarido_5.png,sacarido
D:/RAE/dataset3_es\imanador_13.png,imanador
D:/RAE/dataset3_es\diplomatura_6.png,diplomatura
D:/RAE/dataset3_es\escrepa_2.png,escrepa
D:/RAE/dataset3_es\postpalatal_5.png,postpalatal
D:/RAE/dataset3_es\desatancar_5.png,desatancar
D:/RAE/dataset3_es\espanolismo_10.png,españolismo
D:/RAE/dataset3_es\angiospermo_14.png,angiospermo
D:/RAE/dataset3_es\adulon_2.png,adulon
D:/RAE/dataset3_es\ciscanear_11.png,ciscañear
D:/RAE/dataset3_es\adoquier_0.png,adoquier
D:/RAE/dataset3_es\rodadura_0.png,rodadura
D:/RAE/dataset3_es\mitad_4.png,mitad
D:/RAE/dataset3_es\palancazo_4.png,palancazo
D:/RAE/dataset3_es\pasable_6.png,pasable
D:/RAE/dataset3_es\embarriar_3.png,embarriar
D:/RAE/dataset3_es\estovar_7.png,estovar
D:/RAE/dataset3_es\argon_7.png,argon
D:/RAE/dataset3_es\aforrecho_4.png,aforrecho
D:/RAE/dataset3_es\macizo_2.png,macizo
D:/RAE/dataset3_es\rickettsia_13.png,rickettsia
D:/RAE/dataset3_es\carruca_13.png,carruca
D:/RAE/dataset3_es\desabrir_14.png,desabrir
D:/RAE/dataset3_es\torrero_0.png,torrero
D:/RAE/dataset3_es\boratero_5.png,boratero
D:/RAE/dataset3_es\forcaz_2.png,forcaz
D:/RAE/dataset3_es\chispenear_9.png,chispeñear
D:/RAE/dataset3_es\tronancina_9.png,tronancina
D:/RAE/dataset3_es\enronquecer_6.png,enronquecer
D:/RAE/dataset3_es\chinche_8.png,chinche
D:/RAE/dataset3_es\tornadero_7.png,tornadero
D:/RAE/dataset3_es\calvijar_10.png,calvijar
D:/RAE/dataset3_es\surculoso_8.png,surculoso
D:/RAE/dataset3_es\infeccioso_3.png,infeccioso
D:/RAE/dataset3_es\guardia_11.png,guardia
D:/RAE/dataset3_es\calcico_3.png,calcico
D:/RAE/dataset3_es\protectorio_12.png,protectorio
D:/RAE/dataset3_es\espartizal_5.png,espartizal
D:/RAE/dataset3_es\biomedicina_9.png,biomedicina
D:/RAE/dataset3_es\andel_2.png,andel
D:/RAE/dataset3_es\ciente_14.png,ciente
D:/RAE/dataset3_es\canfor_6.png,canfor
D:/RAE/dataset3_es\fusibilidad_14.png,fusibilidad
D:/RAE/dataset3_es\lumpen_0.png,lumpen
D:/RAE/dataset3_es\sacudir_9.png,sacudir
D:/RAE/dataset3_es\sorosi_0.png,sorosi
D:/RAE/dataset3_es\rendido_12.png,rendido
D:/RAE/dataset3_es\buzon_13.png,buzon
D:/RAE/dataset3_es\caminar_3.png,caminar
D:/RAE/dataset3_es\nango_11.png,ñango
D:/RAE/dataset3_es\Pentecostes_7.png,Pentecostes
D:/RAE/dataset3_es\asengladura_12.png,asengladura
D:/RAE/dataset3_es\saludable_8.png,saludable
D:/RAE/dataset3_es\cadera_4.png,cadera
D:/RAE/dataset3_es\entreceno_0.png,entreceño
D:/RAE/dataset3_es\befar_1.png,befar
D:/RAE/dataset3_es\pelado_0.png,pelado
D:/RAE/dataset3_es\agarradera_12.png,agarradera
D:/RAE/dataset3_es\sentador_14.png,sentador
D:/RAE/dataset3_es\garduno_11.png,garduno
D:/RAE/dataset3_es\injerencia_14.png,injerencia
D:/RAE/dataset3_es\escosa_11.png,escosa
D:/RAE/dataset3_es\venus_9.png,venus
D:/RAE/dataset3_es\zahora_4.png,zahora
D:/RAE/dataset3_es\acolgar_3.png,acolgar
D:/RAE/dataset3_es\comecome_12.png,comecome
D:/RAE/dataset3_es\predorsal_4.png,predorsal
D:/RAE/dataset3_es\apozarse_6.png,apozarse
D:/RAE/dataset3_es\estivacion_12.png,estivacion
D:/RAE/dataset3_es\depurativo_2.png,depurativo
D:/RAE/dataset3_es\banar_14.png,bañar
D:/RAE/dataset3_es\galleguista_9.png,galleguista
D:/RAE/dataset3_es\asuntillo_11.png,asuntillo
D:/RAE/dataset3_es\geogenico_13.png,geogenico
D:/RAE/dataset3_es\potenciador_11.png,potenciador
D:/RAE/dataset3_es\cazadotes_0.png,cazadotes
D:/RAE/dataset3_es\chuparrosa_11.png,chuparrosa
D:/RAE/dataset3_es\panera_9.png,panera
D:/RAE/dataset3_es\chinazte_12.png,chinazte
D:/RAE/dataset3_es\curvo_7.png,curvo
D:/RAE/dataset3_es\sistilo_7.png,sistilo
D:/RAE/dataset3_es\fulmicoton_1.png,fulmicoton
D:/RAE/dataset3_es\arieta_6.png,arieta
D:/RAE/dataset3_es\tramposo_13.png,tramposo
D:/RAE/dataset3_es\chelista_5.png,chelista
D:/RAE/dataset3_es\congio_10.png,congio
D:/RAE/dataset3_es\bribion_13.png,bribion
D:/RAE/dataset3_es\cerreta_6.png,cerreta
D:/RAE/dataset3_es\enfermada_3.png,enfermada
D:/RAE/dataset3_es\odioso_9.png,odioso
D:/RAE/dataset3_es\proteston_11.png,proteston
D:/RAE/dataset3_es\bilinguismo_10.png,bilinguismo
D:/RAE/dataset3_es\vitela_3.png,vitela
D:/RAE/dataset3_es\mehala_12.png,mehala
D:/RAE/dataset3_es\contingible_13.png,contingible
D:/RAE/dataset3_es\reguera_2.png,reguera
D:/RAE/dataset3_es\benines_5.png,benines
D:/RAE/dataset3_es\fuertemente_8.png,fuertemente
D:/RAE/dataset3_es\horizontal_3.png,horizontal
D:/RAE/dataset3_es\trueno_8.png,trueno
D:/RAE/dataset3_es\hiogloso_12.png,hiogloso
D:/RAE/dataset3_es\acerrimo_8.png,acerrimo
D:/RAE/dataset3_es\grupera_9.png,grupera
D:/RAE/dataset3_es\plastron_7.png,plastron
D:/RAE/dataset3_es\filtrante_2.png,filtrante
D:/RAE/dataset3_es\pelluzgon_10.png,pelluzgon
D:/RAE/dataset3_es\cacologia_9.png,cacologia
D:/RAE/dataset3_es\techado_14.png,techado
D:/RAE/dataset3_es\pispajo_7.png,pispajo
D:/RAE/dataset3_es\juigalpino_3.png,juigalpino
D:/RAE/dataset3_es\garrapo_8.png,garrapo
D:/RAE/dataset3_es\cardadura_13.png,cardadura
D:/RAE/dataset3_es\abocado_12.png,abocado
D:/RAE/dataset3_es\ergonomia_5.png,ergonomia
D:/RAE/dataset3_es\lenador_6.png,lenador
D:/RAE/dataset3_es\fauno_4.png,fauno
D:/RAE/dataset3_es\analfabeto_4.png,analfabeto
D:/RAE/dataset3_es\verraquear_0.png,verraquear
D:/RAE/dataset3_es\cosquillar_10.png,cosquillar
D:/RAE/dataset3_es\conoidal_8.png,conoidal
D:/RAE/dataset3_es\alcachofado_7.png,alcachofado
D:/RAE/dataset3_es\decagonal_3.png,decagonal
D:/RAE/dataset3_es\grabar_12.png,grabar
D:/RAE/dataset3_es\uviar_13.png,uviar
D:/RAE/dataset3_es\tachuela_0.png,tachuela
D:/RAE/dataset3_es\finlaismo_2.png,finlaismo
D:/RAE/dataset3_es\deformante_9.png,deformante
D:/RAE/dataset3_es\romeo_7.png,romeo
D:/RAE/dataset3_es\laganear_4.png,lagañear
D:/RAE/dataset3_es\deguella_9.png,deguella
D:/RAE/dataset3_es\enardecer_11.png,enardecer
D:/RAE/dataset3_es\entrellevar_6.png,entrellevar
D:/RAE/dataset3_es\efectuar_12.png,efectuar
D:/RAE/dataset3_es\oxigenacion_10.png,oxigenacion
D:/RAE/dataset3_es\editor_14.png,editor
D:/RAE/dataset3_es\lentejuelar_10.png,lentejuelar
D:/RAE/dataset3_es\ensuciar_0.png,ensuciar
D:/RAE/dataset3_es\nonagono_13.png,nonagono
D:/RAE/dataset3_es\galleguista_10.png,galleguista
D:/RAE/dataset3_es\segundo_3.png,segundo
D:/RAE/dataset3_es\pingue_4.png,pingue
D:/RAE/dataset3_es\enaceitar_6.png,enaceitar
D:/RAE/dataset3_es\bossa_4.png,bossa
D:/RAE/dataset3_es\engramar_13.png,engramar
D:/RAE/dataset3_es\Aragon_2.png,Aragon
D:/RAE/dataset3_es\cambrono_0.png,cambrono
D:/RAE/dataset3_es\delegado_6.png,delegado
D:/RAE/dataset3_es\esteroideo_3.png,esteroideo
D:/RAE/dataset3_es\manito_10.png,manito
D:/RAE/dataset3_es\devuelto_5.png,devuelto
D:/RAE/dataset3_es\bilobulado_11.png,bilobulado
D:/RAE/dataset3_es\emulacion_7.png,emulacion
D:/RAE/dataset3_es\zaracear_10.png,zaracear
D:/RAE/dataset3_es\topado_13.png,topado
D:/RAE/dataset3_es\pisano_2.png,pisano
D:/RAE/dataset3_es\sobrecana_9.png,sobrecana
D:/RAE/dataset3_es\encanar_3.png,encanar
D:/RAE/dataset3_es\vaporacion_9.png,vaporacion
D:/RAE/dataset3_es\manosidad_6.png,mañosidad
D:/RAE/dataset3_es\caima_0.png,caima
D:/RAE/dataset3_es\lente_7.png,lente
D:/RAE/dataset3_es\karateca_4.png,karateca
D:/RAE/dataset3_es\eria_7.png,eria
D:/RAE/dataset3_es\agestion_2.png,agestion
D:/RAE/dataset3_es\horizonte_7.png,horizonte
D:/RAE/dataset3_es\hemorroide_12.png,hemorroide
D:/RAE/dataset3_es\rio_0.png,rio
D:/RAE/dataset3_es\monogamo_1.png,monogamo
D:/RAE/dataset3_es\extravio_13.png,extravio
D:/RAE/dataset3_es\caluga_14.png,caluga
D:/RAE/dataset3_es\captividad_2.png,captividad
D:/RAE/dataset3_es\inaugurador_8.png,inaugurador
D:/RAE/dataset3_es\caracho_13.png,caracho
D:/RAE/dataset3_es\velloso_8.png,velloso
D:/RAE/dataset3_es\estiercol_0.png,estiercol
D:/RAE/dataset3_es\motete_3.png,motete
D:/RAE/dataset3_es\colgadero_14.png,colgadero
D:/RAE/dataset3_es\pedicurista_2.png,pedicurista
D:/RAE/dataset3_es\caballo_9.png,caballo
D:/RAE/dataset3_es\floreo_8.png,floreo
D:/RAE/dataset3_es\guadana_1.png,guadaña
D:/RAE/dataset3_es\clembuterol_7.png,clembuterol
D:/RAE/dataset3_es\compadecer_14.png,compadecer
D:/RAE/dataset3_es\mameluco_5.png,mameluco
D:/RAE/dataset3_es\grabadura_9.png,grabadura
D:/RAE/dataset3_es\engestado_3.png,engestado
D:/RAE/dataset3_es\sobrar_1.png,sobrar
D:/RAE/dataset3_es\cencerrear_14.png,cencerrear
D:/RAE/dataset3_es\calpamulo_4.png,calpamulo
D:/RAE/dataset3_es\desamasado_2.png,desamasado
D:/RAE/dataset3_es\azoemia_6.png,azoemia
D:/RAE/dataset3_es\colera_4.png,colera
D:/RAE/dataset3_es\hipogloso_9.png,hipogloso
D:/RAE/dataset3_es\cultivable_1.png,cultivable
D:/RAE/dataset3_es\alegatorio_4.png,alegatorio
D:/RAE/dataset3_es\autodidacta_9.png,autodidacta
D:/RAE/dataset3_es\compaisano_12.png,compaisano
D:/RAE/dataset3_es\abiotico_5.png,abiotico
D:/RAE/dataset3_es\sotacura_14.png,sotacura
D:/RAE/dataset3_es\rellanar_0.png,rellanar
D:/RAE/dataset3_es\podal_6.png,podal
D:/RAE/dataset3_es\fosado_12.png,fosado
D:/RAE/dataset3_es\esclarea_13.png,esclarea
D:/RAE/dataset3_es\maguer_11.png,maguer
D:/RAE/dataset3_es\deltaico_6.png,deltaico
D:/RAE/dataset3_es\informativo_3.png,informativo
D:/RAE/dataset3_es\deganero_10.png,deganero
D:/RAE/dataset3_es\chupaflor_8.png,chupaflor
D:/RAE/dataset3_es\revocadura_10.png,revocadura
D:/RAE/dataset3_es\morillero_1.png,morillero
D:/RAE/dataset3_es\canari_2.png,canari
D:/RAE/dataset3_es\eslabon_2.png,eslabon
D:/RAE/dataset3_es\enlazador_13.png,enlazador
D:/RAE/dataset3_es\afanarse_11.png,afañarse
D:/RAE/dataset3_es\venteril_0.png,venteril
D:/RAE/dataset3_es\contamanino_9.png,contamanino
D:/RAE/dataset3_es\helecho_6.png,helecho
D:/RAE/dataset3_es\rebotadera_3.png,rebotadera
D:/RAE/dataset3_es\lambrena_0.png,lambreña
D:/RAE/dataset3_es\osteitis_4.png,osteitis
D:/RAE/dataset3_es\lechuzo_14.png,lechuzo
D:/RAE/dataset3_es\ciruelo_1.png,ciruelo
D:/RAE/dataset3_es\correlativo_8.png,correlativo
D:/RAE/dataset3_es\espejeria_1.png,espejeria
D:/RAE/dataset3_es\lariforme_11.png,lariforme
D:/RAE/dataset3_es\cran_7.png,cran
D:/RAE/dataset3_es\honroso_13.png,honroso
D:/RAE/dataset3_es\adelfar_3.png,adelfar
D:/RAE/dataset3_es\condesar_3.png,condesar
D:/RAE/dataset3_es\atoramiento_12.png,atoramiento
D:/RAE/dataset3_es\borracho_5.png,borracho
D:/RAE/dataset3_es\amigar_1.png,amigar
D:/RAE/dataset3_es\pulpo_2.png,pulpo
D:/RAE/dataset3_es\piensador_0.png,piensador
D:/RAE/dataset3_es\encanar_11.png,encanar
D:/RAE/dataset3_es\canerizo_14.png,cañerizo
D:/RAE/dataset3_es\freilar_7.png,freilar
D:/RAE/dataset3_es\yambu_4.png,yambu
D:/RAE/dataset3_es\desmonarse_5.png,desmoñarse
D:/RAE/dataset3_es\miruegano_14.png,miruegano
D:/RAE/dataset3_es\barbulla_7.png,barbulla
D:/RAE/dataset3_es\mizqueno_1.png,mizqueno
D:/RAE/dataset3_es\anhidrita_9.png,anhidrita
D:/RAE/dataset3_es\deshonroso_11.png,deshonroso
D:/RAE/dataset3_es\hilvanar_13.png,hilvanar
D:/RAE/dataset3_es\futesa_5.png,futesa
D:/RAE/dataset3_es\diecinueve_9.png,diecinueve
D:/RAE/dataset3_es\galaico_9.png,galaico
D:/RAE/dataset3_es\taladrar_10.png,taladrar
D:/RAE/dataset3_es\perfoliada_3.png,perfoliada
D:/RAE/dataset3_es\inadaptado_9.png,inadaptado
D:/RAE/dataset3_es\chafarrocas_13.png,chafarrocas
D:/RAE/dataset3_es\crisoprasa_12.png,crisoprasa
D:/RAE/dataset3_es\encimar_11.png,encimar
D:/RAE/dataset3_es\espito_12.png,espito
